Store,Date,IsHoliday,Weekly_Sales,Size,Temperature,Fuel_Price,Unemployment,CPI,Average_earning,Population,Population_over_65,Population_under_18
33,13/05/2011,FALSE,279466.87,39690,25.68888889,4.202,8.687,129.089,58961,5413,1596,546
33,20/05/2011,FALSE,239206.26,39690,24.48333333,3.99,8.687,129.0756774,59357,5427,1613,550
33,27/05/2011,FALSE,239431.85,39690,27.95555556,3.933,8.687,129.0623548,59481,5425,1607,545
33,10/06/2011,FALSE,258427.39,39690,30.56666667,3.981,8.687,129.0357097,59588,5421,1607,548
33,17/06/2011,FALSE,238172.66,39690,32.83888889,3.935,8.687,129.0432,58884,5422,1611,548
33,24/06/2011,FALSE,238433.53,39690,34.50555556,3.807,8.687,129.0663,59091,5474,1599,543
33,15/07/2011,FALSE,265003.47,39690,33.79444444,3.779,8.442,129.1338387,59534,5461,1604,542
33,22/07/2011,FALSE,238915.05,39690,36.20555556,3.697,8.442,129.1507742,58612,5499,1607,546
33,29/07/2011,FALSE,224806.96,39690,35.15555556,3.694,8.442,129.1677097,59523,5441,1587,547
33,12/08/2011,FALSE,274721.85,39690,35.55555556,3.794,8.442,129.2015806,59463,5439,1583,548
33,19/08/2011,FALSE,242771.37,39690,35.49444444,3.743,8.442,129.2405806,58718,5455,1613,545
33,26/08/2011,FALSE,237095.82,39690,37.58888889,3.663,8.442,129.2832581,58564,5426,1609,548
33,16/09/2011,FALSE,262407.57,39690,29.88333333,3.784,8.442,129.4306,59233,5442,1582,544
33,23/09/2011,FALSE,234793.12,39690,31.62777778,3.789,8.442,129.5183333,59286,5446,1610,549
33,30/09/2011,FALSE,229731.98,39690,31.72222222,3.877,8.442,129.6060667,59115,5479,1599,545
33,14/10/2011,FALSE,272487.33,39690,24.71666667,3.698,8.01,129.7706452,58564,5490,1613,546
33,21/10/2011,FALSE,233543.08,39690,27.63333333,3.842,8.01,129.7821613,58801,5443,1596,546
33,28/10/2011,FALSE,231319.96,39690,24.85,3.843,8.01,129.7936774,59487,5435,1612,545
33,11/11/2011,FALSE,271961.04,39690,14.86111111,3.677,8.01,129.8167097,59073,5406,1596,544
33,18/11/2011,FALSE,251294.5,39690,17.41666667,3.669,8.01,129.8268333,58695,5424,1584,549
33,25/11/2011,TRUE,255996.47,39690,16.86111111,3.76,8.01,129.8364,59292,5439,1601,549
33,16/12/2011,FALSE,259638.35,39690,11.76666667,3.489,8.01,129.8980645,59511,5429,1600,540
33,23/12/2011,FALSE,256235.19,39690,11.88333333,3.541,8.01,129.9845484,59736,5412,1600,550
33,30/12/2011,TRUE,215359.21,39690,10.88888889,3.428,8.01,130.0710323,59322,5436,1585,542
33,13/01/2012,FALSE,279447.22,39690,12.56111111,3.477,7.603,130.244,59718,5469,1608,547
33,20/01/2012,FALSE,244899.2,39690,13.32777778,3.66,7.603,130.2792258,58872,5409,1587,544
33,27/01/2012,FALSE,236920.49,39690,13.51666667,3.675,7.603,130.3144516,59073,5456,1594,542
33,10/02/2012,TRUE,282552.58,39690,15.52222222,3.722,7.603,130.3849032,59611,5499,1593,547
33,17/02/2012,FALSE,266300.98,39690,14.33333333,3.781,7.603,130.4546207,58683,5432,1612,550
33,24/02/2012,FALSE,242526.7,39690,15.22777778,3.95,7.603,130.5502069,58766,5498,1600,540
33,16/03/2012,FALSE,278067.73,39690,18.88333333,4.273,7.603,130.8261935,59534,5407,1592,545
33,23/03/2012,FALSE,246970.97,39690,16.01111111,4.288,7.603,130.8966452,58712,5401,1612,547
33,30/03/2012,FALSE,251327.67,39690,21.85555556,4.294,7.603,130.9670968,58606,5484,1594,548
33,13/04/2012,FALSE,312698.67,39690,22.87222222,4.254,7.396,131.108,58766,5425,1609,544
33,20/04/2012,FALSE,261837.2,39690,22.74444444,4.111,7.396,131.1173333,59375,5422,1610,547
33,27/04/2012,FALSE,249798.75,39690,28.37222222,4.088,7.396,131.1266667,58730,5496,1606,544
33,11/05/2012,FALSE,295841.84,39690,27.23333333,4.186,7.396,131.1453333,59481,5480,1601,544
33,18/05/2012,FALSE,276899.95,39690,32.11666667,4.308,7.396,131.0983226,59274,5503,1599,543
33,25/05/2012,FALSE,261851.74,39690,31.60555556,4.127,7.396,131.0287742,59274,5474,1605,545
33,15/06/2012,FALSE,290444.31,39690,33.57777778,4.144,7.396,130.8295333,58760,5472,1590,542
33,22/06/2012,FALSE,261666.29,39690,35.41666667,4.014,7.396,130.7929,59641,5483,1587,549
33,29/06/2012,FALSE,244338.31,39690,36.75,3.875,7.396,130.7562667,58724,5412,1585,548
33,13/07/2012,FALSE,287033.64,39690,36.44444444,3.723,7.147,130.683,59600,5463,1591,542
33,20/07/2012,FALSE,253205.89,39690,33.05,3.589,7.147,130.7012903,58789,5467,1593,547
33,27/07/2012,FALSE,249134.32,39690,34.41666667,3.769,7.147,130.7195806,58795,5400,1609,550
33,10/08/2012,FALSE,297753.49,39690,37.81666667,3.811,7.147,130.7561613,58973,5408,1600,549
33,17/08/2012,FALSE,270097.76,39690,35.99444444,4.002,7.147,130.7909677,59197,5499,1604,543
33,24/08/2012,FALSE,247672.56,39690,32.01111111,4.055,7.147,130.8381613,58665,5428,1599,546
33,31/08/2012,FALSE,237129.81,39690,34.75,3.886,7.147,130.8853548,58949,5460,1591,549
33,14/09/2012,FALSE,277417.53,39690,28.55555556,3.966,7.147,130.9776667,59629,5492,1597,540
33,21/09/2012,FALSE,252709.58,39690,30.29444444,4.125,7.147,131.0103333,58878,5493,1597,541
33,28/09/2012,FALSE,242813.51,39690,30.23333333,3.966,7.147,131.043,59458,5453,1592,549
33,12/10/2012,FALSE,291781.15,39690,26.46666667,4.468,6.895,131.1083333,59600,5506,1611,545
33,19/10/2012,FALSE,254412.34,39690,24.19444444,4.449,6.895,131.1499677,59422,5423,1609,550
33,26/10/2012,FALSE,253731.13,39690,23.16666667,4.301,6.895,131.1930968,58671,5400,1610,550
34,12/02/2010,TRUE,994610.99,158114,2.294444444,2.573,9.521,126.4962581,58255,12084,3575,1649
34,19/02/2010,FALSE,983963.07,158114,3.533333333,2.54,9.521,126.5262857,58630,12115,3575,1666
34,26/02/2010,FALSE,905756.13,158114,2.933333333,2.59,9.521,126.5522857,58537,12031,3605,1650
34,12/03/2010,FALSE,921247.88,158114,5.7,2.704,9.521,126.6042857,58501,11946,3613,1638
34,19/03/2010,FALSE,892070.82,158114,7.7,2.743,9.521,126.6066452,58648,12023,3570,1644
34,26/03/2010,FALSE,880742.35,158114,6.061111111,2.752,9.521,126.6050645,58143,12003,3572,1652
34,16/04/2010,FALSE,923344.54,158114,15.1,2.81,9.593,126.5621,59165,12068,3603,1665
34,23/04/2010,FALSE,910240.68,158114,12.8,2.805,9.593,126.4713333,59229,12047,3554,1663
34,30/04/2010,FALSE,859922.19,158114,13.65555556,2.787,9.593,126.3805667,59217,12058,3617,1641
34,14/05/2010,FALSE,933924.44,158114,15.96666667,2.845,9.593,126.2085484,59047,12120,3614,1647
34,21/05/2010,FALSE,913616.32,158114,17.77222222,2.82,9.593,126.1843871,58225,11973,3557,1636
34,28/05/2010,FALSE,942868.38,158114,20.37777778,2.756,9.593,126.1602258,59200,12156,3563,1636
34,11/06/2010,FALSE,954681.56,158114,27.13333333,2.668,9.593,126.1119032,58889,11970,3562,1668
34,18/06/2010,FALSE,941612.04,158114,23.04444444,2.635,9.593,126.114,58683,11936,3566,1655
34,25/06/2010,FALSE,895800.07,158114,25.81666667,2.654,9.593,126.1266,58372,12005,3601,1642
34,16/07/2010,FALSE,930269.79,158114,25.85,2.621,9.816,126.1498065,58895,12146,3555,1647
34,23/07/2010,FALSE,902050.95,158114,26.43333333,2.612,9.816,126.1283548,59229,12059,3558,1663
34,30/07/2010,FALSE,875976.83,158114,22.36666667,2.65,9.816,126.1069032,58548,12006,3616,1650
34,13/08/2010,FALSE,951208.65,158114,24.84444444,2.698,9.816,126.064,58407,12042,3596,1640
34,20/08/2010,FALSE,985152.94,158114,24.69444444,2.671,9.816,126.0766452,58695,12158,3618,1654
34,27/08/2010,FALSE,855421.39,158114,22.70555556,2.621,9.816,126.0892903,58337,12026,3586,1662
34,10/09/2010,TRUE,932240.96,158114,22.56111111,2.574,9.816,126.1145806,58730,12099,3592,1649
34,17/09/2010,FALSE,885445.47,158114,21.50555556,2.594,9.816,126.1454667,58589,12136,3587,1635
34,24/09/2010,FALSE,867539.07,158114,20.98888889,2.642,9.816,126.1900333,59106,12070,3622,1638
34,15/10/2010,FALSE,888703.62,158114,15.31666667,2.732,10.21,126.3266774,59118,12026,3578,1658
34,22/10/2010,FALSE,936293.6,158114,14.50555556,2.736,10.21,126.3815484,59012,12034,3590,1663
34,29/10/2010,FALSE,926294.02,158114,10.43333333,2.718,10.21,126.4364194,58431,12067,3568,1656
34,12/11/2010,FALSE,979730.78,158114,8.444444444,2.741,10.21,126.5461613,58930,12017,3599,1651
34,19/11/2010,FALSE,955766.33,158114,4.961111111,2.78,10.21,126.6072,58167,11965,3575,1644
34,26/11/2010,TRUE,1309476.68,158114,5.072222222,2.752,10.21,126.6692667,58730,12100,3570,1644
34,10/12/2010,FALSE,1086661.02,158114,5.516666667,2.86,10.21,126.7934,58783,12144,3579,1665
34,17/12/2010,FALSE,1227148.13,158114,5.911111111,2.884,10.21,126.8794839,58895,11958,3559,1642
34,24/12/2010,FALSE,1620748.25,158114,5.966666667,2.887,10.21,126.9835806,59071,11960,3603,1636
34,31/12/2010,TRUE,902109.69,158114,1.172222222,2.955,10.21,127.0876774,59094,12077,3617,1642
34,14/01/2011,FALSE,898610.33,158114,-0.694444444,2.992,10.398,127.3009355,58290,11943,3566,1658
34,21/01/2011,FALSE,891025.39,158114,4.205555556,3.017,10.398,127.4404839,58895,11959,3563,1666
34,28/01/2011,FALSE,836717.75,158114,1.488888889,3.022,10.398,127.5800323,58178,12108,3617,1635
34,11/02/2011,TRUE,1015654.6,158114,-1.855555556,3.033,10.398,127.859129,58994,12026,3585,1642
34,18/02/2011,FALSE,1062629.3,158114,7.288888889,3.058,10.398,127.99525,58953,12065,3613,1655
34,25/02/2011,FALSE,953331.45,158114,6.983333333,3.087,10.398,128.13,59258,12047,3589,1642
34,11/03/2011,FALSE,943951.67,158114,7.705555556,3.461,10.398,128.3995,58161,12035,3580,1659
34,18/03/2011,FALSE,1014218.8,158114,13.1,3.495,10.398,128.5121935,58278,11981,3611,1642
34,25/03/2011,FALSE,922898.38,158114,11.72777778,3.48,10.398,128.6160645,58912,12158,3602,1659
34,15/04/2011,FALSE,941829,158114,11.83333333,3.724,10.581,128.9107333,58495,12053,3592,1658
34,22/04/2011,FALSE,1051518.45,158114,17.68333333,3.781,10.581,128.9553,59118,12001,3591,1647
34,29/04/2011,FALSE,895973.02,158114,14.29444444,3.781,10.581,128.9998667,58554,12037,3591,1664
34,13/05/2011,FALSE,966232.69,158114,17.25,3.872,10.581,129.089,58601,12159,3608,1639
34,20/05/2011,FALSE,945018.83,158114,16.37222222,3.881,10.581,129.0756774,58724,12048,3603,1638
34,27/05/2011,FALSE,941311.83,158114,18.88333333,3.771,10.581,129.0623548,58560,12164,3565,1656
34,10/06/2011,FALSE,943912.77,158114,23.65,3.64,10.581,129.0357097,58865,12002,3607,1658
34,17/06/2011,FALSE,968258.09,158114,24.76666667,3.618,10.581,129.0432,59276,11965,3599,1656
34,24/06/2011,FALSE,923795.04,158114,25.08888889,3.57,10.581,129.0663,58143,12005,3572,1665
34,15/07/2011,FALSE,903882.96,158114,25.60555556,3.563,10.641,129.1338387,58366,11975,3599,1661
34,22/07/2011,FALSE,913236.62,158114,27.08333333,3.627,10.641,129.1507742,58513,12007,3607,1639
34,29/07/2011,FALSE,851461.9,158114,25.57777778,3.659,10.641,129.1677097,58801,12113,3564,1650
34,12/08/2011,FALSE,956251.18,158114,26.79444444,3.617,10.641,129.2015806,58648,11947,3565,1646
34,19/08/2011,FALSE,960418.54,158114,25.04444444,3.55,10.641,129.2405806,58472,11931,3584,1645
34,26/08/2011,FALSE,871404.6,158114,25.15,3.523,10.641,129.2832581,58648,12155,3576,1656
34,16/09/2011,FALSE,927249.61,158114,18.3,3.532,10.641,129.4306,58677,11950,3619,1636
34,23/09/2011,FALSE,902852.73,158114,19.01666667,3.473,10.641,129.5183333,58736,12049,3595,1646
34,30/09/2011,FALSE,871847.85,158114,20.8,3.371,10.641,129.6060667,58889,12131,3626,1652
34,14/10/2011,FALSE,911788.79,158114,12.62222222,3.283,10.148,129.7706452,59112,12048,3572,1661
34,21/10/2011,FALSE,953693.23,158114,14.96111111,3.361,10.148,129.7821613,58343,12009,3569,1667
34,28/10/2011,FALSE,958063.87,158114,12.53333333,3.362,10.148,129.7936774,59129,12049,3609,1667
34,11/11/2011,FALSE,991570.02,158114,5.022222222,3.286,10.148,129.8167097,58366,12034,3624,1636
34,18/11/2011,FALSE,947552.44,158114,7.777777778,3.294,10.148,129.8268333,59247,12046,3581,1649
34,25/11/2011,TRUE,1345595.82,158114,7.772222222,3.225,10.148,129.8364,58173,12095,3559,1663
34,16/12/2011,FALSE,1151052.86,158114,0.172222222,3.149,10.148,129.8980645,58795,11967,3596,1665
34,23/12/2011,FALSE,1593655.96,158114,0.25,3.103,10.148,129.9845484,58308,12159,3604,1661
34,30/12/2011,TRUE,965512.36,158114,-1.755555556,3.119,10.148,130.0710323,58983,11997,3610,1650
34,13/01/2012,FALSE,913755.12,158114,1.105555556,3.263,9.653,130.244,58484,12164,3592,1635
34,20/01/2012,FALSE,910899.05,158114,4.044444444,3.273,9.653,130.2792258,58760,12134,3566,1657
34,27/01/2012,FALSE,872450.37,158114,4.338888889,3.29,9.653,130.3144516,58877,12066,3598,1655
34,10/02/2012,TRUE,1047658.09,158114,2.611111111,3.411,9.653,130.3849032,59182,12049,3606,1641
34,17/02/2012,FALSE,1123446.51,158114,2.916666667,3.493,9.653,130.4546207,58936,12100,3606,1642
34,24/02/2012,FALSE,950154.24,158114,4.383333333,3.541,9.653,130.5502069,58173,12014,3621,1653
34,16/03/2012,FALSE,999298.43,158114,8.938888889,3.707,9.653,130.8261935,58683,12123,3574,1655
34,23/03/2012,FALSE,945143.33,158114,8.85,3.759,9.653,130.8966452,58278,11997,3566,1658
34,30/03/2012,FALSE,938861.77,158114,15.16111111,3.82,9.653,130.9670968,58478,11990,3576,1646
34,13/04/2012,FALSE,987353.65,158114,15.06666667,3.881,9.575,131.108,58906,11935,3602,1654
34,20/04/2012,FALSE,977628.78,158114,12.96666667,3.864,9.575,131.1173333,58220,12032,3615,1642
34,27/04/2012,FALSE,940299.87,158114,19.16111111,3.81,9.575,131.1266667,58278,12038,3613,1646
34,11/05/2012,FALSE,949625.52,158114,16.62222222,3.685,9.575,131.1453333,58672,12030,3590,1636
34,18/05/2012,FALSE,998672.85,158114,18.31666667,3.62,9.575,131.0983226,58126,12107,3565,1667
34,25/05/2012,FALSE,1015737.61,158114,22.45555556,3.551,9.575,131.0287742,59212,11999,3596,1637
34,15/06/2012,FALSE,982345.51,158114,24.71111111,3.372,9.575,130.8295333,58906,11964,3609,1665
34,22/06/2012,FALSE,1000285.1,158114,26.02777778,3.329,9.575,130.7929,58302,12147,3615,1651
34,29/06/2012,FALSE,942970.63,158114,27.72777778,3.257,9.575,130.7562667,58853,12075,3598,1637
34,13/07/2012,FALSE,954677.75,158114,23.34444444,3.224,9.285,130.683,58965,12061,3621,1658
34,20/07/2012,FALSE,950929.59,158114,25.38888889,3.263,9.285,130.7012903,58783,11948,3612,1668
34,27/07/2012,FALSE,917883.79,158114,25.16666667,3.356,9.285,130.7195806,58495,12147,3614,1646
34,10/08/2012,FALSE,1004523.59,158114,25.7,3.476,9.285,130.7561613,58419,12023,3615,1663
34,17/08/2012,FALSE,1013820.86,158114,25.43333333,3.552,9.285,130.7909677,58484,11949,3612,1666
34,24/08/2012,FALSE,926250.21,158114,22.46666667,3.61,9.285,130.8381613,58443,12060,3558,1649
34,31/08/2012,FALSE,933487.71,158114,24.38333333,3.646,9.285,130.8853548,58936,11948,3585,1665
34,14/09/2012,FALSE,955211.7,158114,17.93333333,3.706,9.285,130.9776667,59223,12130,3597,1652
34,21/09/2012,FALSE,943047.78,158114,18.93333333,3.721,9.285,131.0103333,58554,12023,3608,1646
34,28/09/2012,FALSE,928629.31,158114,19.47777778,3.666,9.285,131.043,58613,11991,3586,1644
34,12/10/2012,FALSE,948613.39,158114,15.52222222,3.603,8.839,131.1083333,58173,12023,3579,1639
34,19/10/2012,FALSE,963516.28,158114,14.70555556,3.61,8.839,131.1499677,59112,12042,3573,1635
34,26/10/2012,FALSE,956987.81,158114,14.41666667,3.514,8.839,131.1930968,58912,11983,3606,1660
35,12/02/2010,TRUE,1168815.31,103681,-1.216666667,2.773,9.262,135.4113076,54655,12613,3755,1775
35,19/02/2010,FALSE,1270658.64,103681,0.244444444,2.745,9.262,135.4657781,53863,12596,3766,1778
35,26/02/2010,FALSE,1020651.74,103681,2.222222222,2.754,9.262,135.5195191,54199,12833,3786,1779
35,12/03/2010,FALSE,1150344.39,103681,7.766666667,2.818,9.262,135.6270013,53939,12699,3728,1750
35,19/03/2010,FALSE,1117536.09,103681,9.466666667,2.844,9.262,135.6682247,54443,12634,3779,1750
35,26/03/2010,FALSE,1078900.44,103681,11.3,2.854,9.262,135.7073618,54655,12764,3787,1761
35,16/04/2010,FALSE,1084487.55,103681,12.75,2.899,9.051,135.82725,54253,12710,3789,1774
35,23/04/2010,FALSE,1110827.48,103681,12.17222222,2.902,9.051,135.8721667,53673,12708,3744,1766
35,30/04/2010,FALSE,1096930.65,103681,11.97222222,2.921,9.051,135.9170833,54280,12693,3780,1764
35,14/05/2010,FALSE,1104277.57,103681,12.12222222,2.982,9.051,136.010394,53765,12666,3751,1761
35,21/05/2010,FALSE,1078182.18,103681,17.39444444,2.958,9.051,136.0796521,53776,12618,3773,1753
35,28/05/2010,FALSE,1223777.48,103681,19.93333333,2.899,9.051,136.1489101,54535,12764,3738,1769
35,11/06/2010,FALSE,1160412.71,103681,20.5,2.809,9.051,136.2874263,53760,12745,3727,1767
35,18/06/2010,FALSE,1198025.76,103681,21.11111111,2.78,9.051,136.3243393,54243,12787,3771,1783
35,25/06/2010,FALSE,1230245.74,103681,25.56666667,2.808,9.051,136.3483143,53939,12712,3798,1757
35,16/07/2010,FALSE,1124414.87,103681,25.7,2.783,8.861,136.4179827,54644,12801,3743,1751
35,23/07/2010,FALSE,1121756.43,103681,27.53333333,2.771,8.861,136.4366924,54215,12615,3749,1755
35,30/07/2010,FALSE,1139131.78,103681,26.54444444,2.781,8.861,136.4554021,54638,12655,3760,1776
35,13/08/2010,FALSE,1090587.5,103681,25.2,2.805,8.861,136.4928214,53814,12714,3774,1781
35,20/08/2010,FALSE,1033719.5,103681,23.97777778,2.779,8.861,136.5249182,54346,12629,3792,1767
35,27/08/2010,FALSE,917693.06,103681,21.28333333,2.755,8.861,136.557015,53711,12813,3772,1768
35,10/09/2010,TRUE,961685.98,103681,21.32222222,2.699,8.861,136.6212085,54449,12602,3756,1774
35,17/09/2010,FALSE,831443.61,103681,18.05555556,2.706,8.861,136.6338071,54020,12699,3775,1767
35,24/09/2010,FALSE,758069.78,103681,19.48888889,2.713,8.861,136.6317821,54459,12638,3795,1751
35,15/10/2010,FALSE,798376.99,103681,14.65555556,2.868,8.763,136.6401935,54226,12662,3774,1777
35,22/10/2010,FALSE,827705.82,103681,11.56666667,2.917,8.763,136.688871,54226,12718,3775,1774
35,29/10/2010,FALSE,857797.33,103681,16.12222222,2.921,8.763,136.7375484,54210,12661,3749,1750
35,12/11/2010,FALSE,870914.69,103681,7.722222222,2.931,8.763,136.8349032,54443,12784,3756,1777
35,19/11/2010,FALSE,846850.35,103681,10.45,3,8.763,136.7715714,54112,12676,3756,1755
35,26/11/2010,TRUE,1781866.98,103681,8.15,3.039,8.763,136.6895714,54064,12777,3781,1772
35,10/12/2010,FALSE,1108580.19,103681,-0.65,3.109,8.763,136.5255714,54470,12698,3752,1764
35,17/12/2010,FALSE,1314987.4,103681,-0.211111111,3.14,8.763,136.5292811,54665,12827,3726,1771
35,24/12/2010,FALSE,1779236.54,103681,-0.366666667,3.141,8.763,136.597273,53999,12730,3777,1763
35,31/12/2010,TRUE,576332.05,103681,-1.338888889,3.179,8.763,136.665265,53885,12677,3742,1779
35,14/01/2011,FALSE,687670.78,103681,-3.5,3.205,8.549,136.803477,54671,12836,3758,1771
35,21/01/2011,FALSE,659902.07,103681,-1.038888889,3.229,8.549,136.8870657,53841,12813,3756,1757
35,28/01/2011,FALSE,633289.78,103681,-4.644444444,3.237,8.549,136.9706544,53928,12689,3789,1774
35,11/02/2011,TRUE,859258.17,103681,-0.861111111,3.239,8.549,137.1378318,54611,12644,3737,1750
35,18/02/2011,FALSE,865305.88,103681,4.066666667,3.245,8.549,137.2511849,54335,12669,3781,1769
35,25/02/2011,FALSE,841129.26,103681,0.583333333,3.274,8.549,137.3764439,53684,12805,3728,1756
35,11/03/2011,FALSE,830601.39,103681,6.466666667,3.582,8.549,137.6269617,53950,12600,3739,1777
35,18/03/2011,FALSE,800662.82,103681,8.138888889,3.631,8.549,137.7398929,54118,12765,3747,1773
35,25/03/2011,FALSE,762184.1,103681,4.505555556,3.625,8.549,137.8478929,54026,12802,3797,1761
35,15/04/2011,FALSE,795157.2,103681,11.24444444,3.821,8.512,138.1646952,54714,12827,3736,1776
35,22/04/2011,FALSE,841778.34,103681,10.01111111,3.892,8.512,138.2475036,53836,12727,3754,1782
35,29/04/2011,FALSE,811824.06,103681,16.50555556,3.962,8.512,138.3303119,53961,12651,3762,1766
35,13/05/2011,FALSE,826155.95,103681,15.59444444,4.066,8.512,138.4959286,54514,12833,3800,1768
35,20/05/2011,FALSE,776838.56,103681,15.67777778,4.062,8.512,138.587106,53787,12600,3780,1769
35,27/05/2011,FALSE,850708.6,103681,19.12777778,3.985,8.512,138.6782834,54741,12803,3789,1763
35,10/06/2011,FALSE,855130.21,103681,22.92222222,3.881,8.512,138.8606382,54421,12751,3798,1751
35,17/06/2011,FALSE,828594.86,103681,19.46111111,3.842,8.512,139.0028333,53917,12789,3797,1761
35,24/06/2011,FALSE,849397.57,103681,22.23333333,3.804,8.512,139.1832917,53738,12606,3798,1778
35,15/07/2011,FALSE,813845.5,103681,25.46111111,3.76,8.684,139.7006325,54085,12792,3737,1770
35,22/07/2011,FALSE,820188.42,103681,27.93333333,3.811,8.684,139.7969712,54671,12696,3782,1751
35,29/07/2011,FALSE,770820.27,103681,26.33888889,3.829,8.684,139.8933099,54497,12840,3737,1777
35,12/08/2011,FALSE,819911.89,103681,24.81666667,3.812,8.684,140.0859873,54649,12799,3748,1752
35,19/08/2011,FALSE,820288.35,103681,22.76111111,3.747,8.684,140.1289205,54698,12749,3779,1754
35,26/08/2011,FALSE,897037.25,103681,22.71111111,3.704,8.684,140.1629528,53711,12637,3798,1754
35,16/09/2011,FALSE,738792.11,103681,20.91666667,3.742,8.684,140.2735,54676,12669,3725,1761
35,23/09/2011,FALSE,705802.45,103681,17.56111111,3.711,8.684,140.32725,54297,12752,3782,1753
35,30/09/2011,FALSE,749676.95,103681,21.62222222,3.645,8.684,140.381,54221,12689,3737,1782
35,14/10/2011,FALSE,772859.25,103681,18.21111111,3.541,8.745,140.4784194,54308,12644,3799,1781
35,21/10/2011,FALSE,811328.4,103681,15.34444444,3.57,8.745,140.4616048,54015,12756,3726,1767
35,28/10/2011,FALSE,808821.5,103681,11.00555556,3.569,8.745,140.4447903,53863,12671,3758,1769
35,11/11/2011,FALSE,880576.33,103681,9.827777778,3.53,8.745,140.4111613,54400,12834,3736,1754
35,18/11/2011,FALSE,820964.1,103681,10.78888889,3.53,8.745,140.4127857,53690,12705,3766,1766
35,25/11/2011,TRUE,1733822.4,103681,8.822222222,3.492,8.745,140.4217857,54037,12789,3742,1759
35,16/12/2011,FALSE,1115255.65,103681,4.822222222,3.413,8.745,140.4700795,54291,12625,3736,1751
35,23/12/2011,FALSE,1550214.02,103681,5.327777778,3.389,8.745,140.528765,54752,12778,3735,1783
35,30/12/2011,TRUE,904650.55,103681,3.25,3.389,8.745,140.5874505,53896,12682,3743,1783
35,13/01/2012,FALSE,625135.11,103681,5.166666667,3.513,8.744,140.7048214,54096,12661,3735,1778
35,20/01/2012,FALSE,669850.04,103681,-0.916666667,3.533,8.744,140.8086118,53771,12648,3734,1755
35,27/01/2012,FALSE,588722.99,103681,2.755555556,3.567,8.744,140.9124021,54313,12796,3746,1766
35,10/02/2012,TRUE,849779.14,103681,3.255555556,3.64,8.744,141.1199827,54080,12680,3730,1779
35,17/02/2012,FALSE,824568.39,103681,2.911111111,3.695,8.744,141.2140357,54047,12830,3746,1769
35,24/02/2012,FALSE,805028.74,103681,5.411111111,3.739,8.744,141.3007857,54470,12619,3789,1762
35,16/03/2012,FALSE,793045.82,103681,9.777777778,3.862,8.744,141.55478,54383,12623,3740,1777
35,23/03/2012,FALSE,760671.1,103681,14.05555556,3.9,8.744,141.6269332,54194,12595,3737,1776
35,30/03/2012,FALSE,744525.69,103681,9.666666667,3.953,8.744,141.6990864,54248,12710,3766,1776
35,13/04/2012,FALSE,788633.42,103681,11.23333333,4.044,8.876,141.8433929,54112,12676,3766,1776
35,20/04/2012,FALSE,794660.24,103681,17.01111111,4.027,8.876,141.9015262,54747,12680,3756,1763
35,27/04/2012,FALSE,721212.45,103681,11.29444444,4.004,8.876,141.9596595,54524,12651,3770,1778
35,11/05/2012,FALSE,802383.63,103681,14.98333333,3.889,8.876,142.0759262,53700,12723,3746,1761
35,18/05/2012,FALSE,819196.68,103681,18.41666667,3.848,8.876,142.0970115,54351,12689,3762,1753
35,25/05/2012,FALSE,822167.17,103681,18.20555556,3.798,8.876,142.1032776,53928,12651,3788,1756
35,15/06/2012,FALSE,848289.41,103681,20.84444444,3.62,8.876,142.1292548,54519,12779,3728,1783
35,22/06/2012,FALSE,911696,103681,22.90555556,3.564,8.876,142.1606464,53868,12735,3781,1775
35,29/06/2012,FALSE,892133.41,103681,23.3,3.506,8.876,142.1920381,54270,12747,3740,1759
35,13/07/2012,FALSE,825763.48,103681,26.08333333,3.523,8.839,142.2548214,53738,12833,3790,1763
35,20/07/2012,FALSE,841224.74,103681,25.91111111,3.567,8.839,142.2337569,54167,12728,3756,1753
35,27/07/2012,FALSE,808030.15,103681,24.45,3.647,8.839,142.2126924,54037,12634,3766,1763
35,10/08/2012,FALSE,888368.8,103681,25.8,3.722,8.839,142.1705634,53971,12824,3778,1773
35,17/08/2012,FALSE,887979.47,103681,24.72777778,3.807,8.839,142.2157385,54698,12749,3784,1779
35,24/08/2012,FALSE,895274.72,103681,22.73888889,3.834,8.839,142.3105933,54465,12707,3765,1764
35,31/08/2012,FALSE,931278.97,103681,23.88888889,3.867,8.839,142.4054482,54725,12688,3742,1753
35,14/09/2012,FALSE,821568.64,103681,20.4,3.948,8.839,142.5938833,54031,12770,3766,1777
35,21/09/2012,FALSE,772302.94,103681,18.94444444,4.038,8.839,142.6798167,53765,12693,3755,1778
35,28/09/2012,FALSE,814099.86,103681,18.28888889,3.997,8.839,142.76575,53760,12761,3729,1755
35,12/10/2012,FALSE,873643.14,103681,13,4,8.665,142.9376167,54248,12741,3781,1777
35,19/10/2012,FALSE,829284.67,103681,13.62777778,3.969,8.665,142.8633629,54221,12723,3764,1763
35,26/10/2012,FALSE,865137.6,103681,14.99444444,3.882,8.665,142.7624113,54465,12797,3798,1770
36,12/02/2010,TRUE,469563.7,39910,7.838888889,2.539,8.554,209.9970208,64305,8449,2506,1112
36,19/02/2010,FALSE,470281.03,39910,7.588888889,2.472,8.554,210.0451024,64050,8485,2508,1103
36,26/02/2010,FALSE,447519.44,39910,10.48333333,2.52,8.554,210.0771885,64069,8463,2474,1107
